Sample Name	Parameter Value[Extraction Method]	Extract Name	Labeled Extract Name	Protocol REF	Parameter Value[NMR tube type]	Term Source REF	Term Accession Number	Parameter Value[Solvent]	Term Source REF	Term Accession Number	Parameter Value[Sample pH]	Parameter Value[Temperature]	Unit	Term Source REF	Term Accession Number	Label	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Instrument]	Term Source REF	Term Accession Number	Parameter Value[NMR Probe]	Term Source REF	Term Accession Number	Parameter Value[Number of transients]	Parameter Value[Pulse sequence name]	Parameter Value[Magnetic field strength]	Unit	Term Source REF	Term Accession Number	Acquisition Parameter Data File	Protocol REF	NMR Assay Name	Free Induction Decay Data File	Protocol REF	Data Transformation Name	Normalization Name	Derived Spectral Data File	Protocol REF	Metabolite Assignment File
TACERA-base-sera-31	Extraction	TACERA-base-sera-31		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-31	FILES/RAW_DATA/TACERA-base-sera-31.zip	Data transformation	TACERA-base-sera-31	TACERA-base-sera-31		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-32	Extraction	TACERA-base-sera-32		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-32	FILES/RAW_DATA/TACERA-base-sera-32.zip	Data transformation	TACERA-base-sera-32	TACERA-base-sera-32		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-33	Extraction	TACERA-base-sera-33		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-33	FILES/RAW_DATA/TACERA-base-sera-33.zip	Data transformation	TACERA-base-sera-33	TACERA-base-sera-33		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-34	Extraction	TACERA-base-sera-34		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-34	FILES/RAW_DATA/TACERA-base-sera-34.zip	Data transformation	TACERA-base-sera-34	TACERA-base-sera-34		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-35	Extraction	TACERA-base-sera-35		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-35	FILES/RAW_DATA/TACERA-base-sera-35.zip	Data transformation	TACERA-base-sera-35	TACERA-base-sera-35		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-36	Extraction	TACERA-base-sera-36		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-36	FILES/RAW_DATA/TACERA-base-sera-36.zip	Data transformation	TACERA-base-sera-36	TACERA-base-sera-36		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-37	Extraction	TACERA-base-sera-37		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-37	FILES/RAW_DATA/TACERA-base-sera-37.zip	Data transformation	TACERA-base-sera-37	TACERA-base-sera-37		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-38	Extraction	TACERA-base-sera-38		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-38	FILES/RAW_DATA/TACERA-base-sera-38.zip	Data transformation	TACERA-base-sera-38	TACERA-base-sera-38		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-39	Extraction	TACERA-base-sera-39		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-39	FILES/RAW_DATA/TACERA-base-sera-39.zip	Data transformation	TACERA-base-sera-39	TACERA-base-sera-39		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-40	Extraction	TACERA-base-sera-40		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-40	FILES/RAW_DATA/TACERA-base-sera-40.zip	Data transformation	TACERA-base-sera-40	TACERA-base-sera-40		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-41	Extraction	TACERA-base-sera-41		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-41	FILES/RAW_DATA/TACERA-base-sera-41.zip	Data transformation	TACERA-base-sera-41	TACERA-base-sera-41		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-42	Extraction	TACERA-base-sera-42		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-42	FILES/RAW_DATA/TACERA-base-sera-42.zip	Data transformation	TACERA-base-sera-42	TACERA-base-sera-42		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-43	Extraction	TACERA-base-sera-43		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-43	FILES/RAW_DATA/TACERA-base-sera-43.zip	Data transformation	TACERA-base-sera-43	TACERA-base-sera-43		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-44	Extraction	TACERA-base-sera-44		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-44	FILES/RAW_DATA/TACERA-base-sera-44.zip	Data transformation	TACERA-base-sera-44	TACERA-base-sera-44		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-45	Extraction	TACERA-base-sera-45		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-45	FILES/RAW_DATA/TACERA-base-sera-45.zip	Data transformation	TACERA-base-sera-45	TACERA-base-sera-45		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-46	Extraction	TACERA-base-sera-46		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-46	FILES/RAW_DATA/TACERA-base-sera-46.zip	Data transformation	TACERA-base-sera-46	TACERA-base-sera-46		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-47	Extraction	TACERA-base-sera-47		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-47	FILES/RAW_DATA/TACERA-base-sera-47.zip	Data transformation	TACERA-base-sera-47	TACERA-base-sera-47		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-48	Extraction	TACERA-base-sera-48		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-48	FILES/RAW_DATA/TACERA-base-sera-48.zip	Data transformation	TACERA-base-sera-48	TACERA-base-sera-48		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-49	Extraction	TACERA-base-sera-49		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-49	FILES/RAW_DATA/TACERA-base-sera-49.zip	Data transformation	TACERA-base-sera-49	TACERA-base-sera-49		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-50	Extraction	TACERA-base-sera-50		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-50	FILES/RAW_DATA/TACERA-base-sera-50.zip	Data transformation	TACERA-base-sera-50	TACERA-base-sera-50		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-51	Extraction	TACERA-base-sera-51		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-51	FILES/RAW_DATA/TACERA-base-sera-51.zip	Data transformation	TACERA-base-sera-51	TACERA-base-sera-51		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-52	Extraction	TACERA-base-sera-52		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-52	FILES/RAW_DATA/TACERA-base-sera-52.zip	Data transformation	TACERA-base-sera-52	TACERA-base-sera-52		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-53	Extraction	TACERA-base-sera-53		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-53	FILES/RAW_DATA/TACERA-base-sera-53.zip	Data transformation	TACERA-base-sera-53	TACERA-base-sera-53		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-54	Extraction	TACERA-base-sera-54		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-54	FILES/RAW_DATA/TACERA-base-sera-54.zip	Data transformation	TACERA-base-sera-54	TACERA-base-sera-54		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-55	Extraction	TACERA-base-sera-55		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-55	FILES/RAW_DATA/TACERA-base-sera-55.zip	Data transformation	TACERA-base-sera-55	TACERA-base-sera-55		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-56	Extraction	TACERA-base-sera-56		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-56	FILES/RAW_DATA/TACERA-base-sera-56.zip	Data transformation	TACERA-base-sera-56	TACERA-base-sera-56		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-57	Extraction	TACERA-base-sera-57		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-57	FILES/RAW_DATA/TACERA-base-sera-57.zip	Data transformation	TACERA-base-sera-57	TACERA-base-sera-57		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-58	Extraction	TACERA-base-sera-58		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-58	FILES/RAW_DATA/TACERA-base-sera-58.zip	Data transformation	TACERA-base-sera-58	TACERA-base-sera-58		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-59	Extraction	TACERA-base-sera-59		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-59	FILES/RAW_DATA/TACERA-base-sera-59.zip	Data transformation	TACERA-base-sera-59	TACERA-base-sera-59		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-60	Extraction	TACERA-base-sera-60		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-60	FILES/RAW_DATA/TACERA-base-sera-60.zip	Data transformation	TACERA-base-sera-60	TACERA-base-sera-60		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-61	Extraction	TACERA-base-sera-61		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-61	FILES/RAW_DATA/TACERA-base-sera-61.zip	Data transformation	TACERA-base-sera-61	TACERA-base-sera-61		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-62	Extraction	TACERA-base-sera-62		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-62	FILES/RAW_DATA/TACERA-base-sera-62.zip	Data transformation	TACERA-base-sera-62	TACERA-base-sera-62		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-63	Extraction	TACERA-base-sera-63		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-63	FILES/RAW_DATA/TACERA-base-sera-63.zip	Data transformation	TACERA-base-sera-63	TACERA-base-sera-63		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-base-sera-64	Extraction	TACERA-base-sera-64		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-base-sera-64	FILES/RAW_DATA/TACERA-base-sera-64.zip	Data transformation	TACERA-base-sera-64	TACERA-base-sera-64		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
